Timestamp,Open,High,Low,Close,Volume
2021-01-04,133.52,133.6116,126.76,127.519519957544,143301887
2021-01-05,128.89,131.74,128.43,129.096146431016,97664898
2021-01-06,127.72,131.0499,126.382,124.750569713508,155087970
2021-01-07,128.36,131.63,127.86,129.007461191883,109578157
2021-01-08,132.43,132.63,130.23,130.120953638773,105158245
2021-01-11,129.19,130.17,128.5,127.095801592798,100620880
2021-01-12,128.5,129.69,126.86,126.918431114532,90440255
2021-01-13,128.76,131.45,128.49,128.977899445506,88636831
2021-01-14,130.8,131.0,128.76,127.026824184584,90221755
2021-01-15,128.78,130.2242,127.0,125.282681148305,111598531
2021-01-19,127.78,128.71,126.938,125.96260131499,90757329
2021-01-20,128.66,132.49,128.55,130.101245807855,104319489
2021-01-21,133.8,139.67,133.59,134.870540890109,120529544
2021-01-22,136.28,139.85,135.02,137.038402291134,114459360
2021-01-25,143.07,145.09,136.54,140.832159742927,157611713
2021-01-26,143.6,144.3,141.37,141.068653713948,98390555
2021-01-27,143.43,144.3,140.41,139.984723013435,140843759
2021-01-28,139.52,141.99,136.7,135.087327030211,142621128
2021-01-29,135.83,136.74,130.21,130.03226839964,177523812
2021-02-01,133.75,135.38,130.93,132.180421969747,106239823
2021-02-02,135.73,136.31,134.61,133.018004783779,82266419
2021-02-03,135.76,135.77,133.61,131.983343660563,89880937
2021-02-04,136.3,137.4,134.59,135.382944493988,84183061
2021-02-05,137.35,137.42,135.86,134.964153086971,75693830
2021-02-08,136.03,136.96,134.92,135.112183380647,71297214
2021-02-09,136.62,137.877,135.85,134.224001618595,75986989
2021-02-10,136.48,136.99,134.4,133.612143071403,72647988
2021-02-11,135.9,136.39,133.77,133.355557229032,64280029
2021-02-12,134.35,135.53,133.6921,133.592405698913,60145130
2021-02-16,135.49,136.01,132.79,131.441032097497,80576316
2021-02-17,131.25,132.22,129.47,129.121890829916,97372199
2021-02-18,129.2,129.995,127.41,128.006729284228,96856748
2021-02-19,130.24,130.71,128.8,128.164628264149,87668834
2021-02-22,128.01,129.72,125.6,124.345446687324,102886922
2021-02-23,123.76,126.71,118.39,124.207285079893,158273022
2021-02-24,124.94,125.56,122.23,123.703982081397,111039904
2021-02-25,124.68,126.4585,120.54,119.401234878566,144766924
2021-02-26,122.59,124.85,121.2,119.667689407182,163424672
2021-03-01,123.75,127.93,122.79,126.111941525183,116307892
2021-03-02,128.41,128.72,125.01,123.477002297762,102260945
2021-03-03,124.81,125.71,121.84,120.457184306784,112966340
2021-03-04,121.75,123.6,118.62,118.552527861494,178154975
2021-03-05,120.98,121.935,117.57,119.825588387102,153766601
2021-03-08,120.93,121.0,116.21,114.832033147119,154376610
2021-03-09,119.03,122.06,118.79,119.494987397894,129525780
2021-03-10,121.69,122.17,119.45,118.404497567818,111943326
2021-03-11,122.54,123.21,121.26,120.358497444333,103026514
2021-03-12,120.4,121.17,119.16,119.440709623546,88105050
2021-03-15,121.41,124.0,120.42,122.361840752074,92590555
