Timestamp,Open,High,Low,Close,Volume
2022-02-01,174.01,174.84,172.31,173.119513987544,86213911
2022-02-02,174.745,175.88,173.33,174.33901460151,84914256
2022-02-03,174.48,176.2399,172.12,171.424110694956,89418074
2022-02-04,171.68,174.1,170.68,171.136586159956,82465400
2022-02-07,172.86,173.9458,170.95,170.411893846615,77251204
2022-02-08,171.73,175.35,171.43,173.558845399066,74829217
2022-02-09,176.05,176.65,174.9,174.998302733784,71285038
2022-02-10,174.14,175.48,171.55,170.868549276939,90865899
2022-02-11,172.33,173.08,168.04,167.413851673618,98670687
2022-02-14,167.37,169.58,166.56,167.652106680743,86185530
2022-02-15,170.97,172.95,170.25,171.533677838499,64286320
2022-02-16,171.85,173.34,170.05,171.295422831373,61177398
2022-02-17,171.03,171.91,168.47,167.652106680743,69589344
2022-02-18,169.82,170.5413,166.19,166.083594550499,82772674
2022-02-22,164.98,166.69,162.15,163.125261545356,90457637
2022-02-23,165.54,166.15,159.75,158.90616246084,90009247
2022-02-24,152.58,162.85,152.0,161.556749415112,141147540
2022-02-25,163.84,165.12,160.8738,163.651408019425,91974222
2022-02-28,163.06,165.42,162.43,163.919444902442,95056629
2022-03-01,164.695,166.6,161.97,162.013404845436,83474425
2022-03-02,164.39,167.36,162.95,165.348974945195,79724750
2022-03-03,168.47,168.91,165.55,165.021374310398,76678441
2022-03-04,164.49,165.55,162.1,161.983622969546,83819592
2022-03-07,163.36,165.02,159.04,158.141760979645,96418845
2022-03-08,158.82,162.88,155.8,156.295284674421,131148280
2022-03-09,161.475,163.41,159.41,161.765222546347,91454905
2022-03-10,160.2,160.39,155.98,157.367432206486,105342033
2022-03-11,158.93,159.28,154.5,153.604988552294,96970102
2022-03-14,151.45,154.12,150.1,149.524871555267,108732111
2022-03-15,150.9,155.57,150.38,153.962371062982,92964302
2022-03-16,157.05,160.0,154.46,158.429652446588,102300157
2022-03-17,158.61,161.0,157.63,159.452163518836,75615376
2022-03-18,160.51,164.48,159.76,162.787733618595,122055535
2022-03-21,163.51,166.35,163.015,164.177554493494,89029269
2022-03-22,165.51,169.42,164.91,167.592542928962,80979755
2022-03-23,167.99,172.64,167.65,168.972436511898,98062674
2022-03-24,171.06,174.14,170.21,172.804371209835,90131418
2022-03-25,173.88,175.28,172.75,173.449645187467,80281664
2022-03-28,172.17,175.73,172.0,174.323246880261,90371916
2022-03-29,176.69,179.01,176.34,177.65881698002,100589440
2022-03-30,178.55,179.61,176.7,176.477469236356,92633154
2022-03-31,177.84,178.03,174.4,173.340444975868,103049285
2022-04-01,174.03,174.88,171.94,173.042626216961,78751328
2022-04-04,174.57,178.49,174.44,177.142597797915,76545983
2022-04-05,177.5,178.3,174.415,173.787173114229,70902999
